SPEC,year,month,n
CBCH,2014,07,91
CBCH,2014,08,31
CBCH,2014,09,8
CBCH,2014,10,11
CBCH,2014,11,14
CBCH,2014,12,23
CBCH,2015,01,16
CBCH,2015,02,1
CBCH,2015,03,2
CBCH,2015,04,10
CBCH,2015,05,6
CBCH,2015,06,5
CBCH,2015,07,4
CBCH,2015,08,4
CBCH,2015,09,5
CBCH,2015,10,3
CBCH,2015,11,1
CBCH,2015,12,3
CBCH,2016,01,2
CBCH,2016,02,1
CBCH,2016,03,5
CBCH,2016,04,6
CBCH,2016,05,7
CBCH,2016,06,14
CBCH,2016,07,8
CBCH,2016,08,4
CBCH,2016,09,1
CBCH,2016,10,1
CBCH,2016,12,3
CBCH,2017,03,3
CBCH,2017,05,7
CBCH,2017,06,2
CBCH,2017,07,12
CBCH,2017,08,5
CBCH,2017,10,2
CBCH,2017,11,4
CBCH,2018,02,1
CBCH,2018,03,1
CBCH,2018,04,1
CBCH,2018,05,1
CBCH,2018,06,2
CBCH,2018,07,11
CBCH,2018,08,6
CBCH,2018,09,1
CBCH,2018,10,3
CBCH,2018,12,6
CBCH,2019,01,4
CBCH,2019,02,1
CBCH,2019,03,3
CBCH,2019,04,3
CBCH,2019,05,6
CBCH,2019,06,3
CBCH,2019,07,23
CBCH,2019,08,32
CBCH,2019,09,15
CBCH,2019,10,5
CBCH,2019,11,3
CBCH,2020,01,1
CBCH,2020,03,4
CBCH,2020,04,10
CBCH,2020,05,7
CBCH,2020,06,14
CBCH,2020,07,15
CBCH,2020,08,14
CBCH,2020,09,6
CBCH,2020,10,1
CBCH,2021,01,1
CBCH,2021,02,2
CBCH,2021,03,5
CBCH,2021,04,6
CBCH,2021,05,8
CBCH,2021,06,16
CBCH,2021,07,96
CBCH,2021,08,19
CBCH,2021,09,4
CBCH,2021,10,6
CBCH,2021,11,7
CBCH,2021,12,8
CBCH,2022,01,12
CBCH,2022,02,14
CBCH,2022,03,11
CBCH,2022,04,9
CBCH,2022,05,10
CBCH,2022,06,9
CBCH,2022,07,24
CBCH,2022,08,14
CBCH,2022,09,6
CBCH,2022,10,2
CBCH,2022,11,4
CBCH,2022,12,7
CBCH,2023,01,5
CBCH,2023,02,8
CBCH,2023,03,6
CBCH,2023,04,22
CBCH,2023,05,14
CBCH,2023,06,4
CBCH,2023,07,9
CBCH,2023,08,8
CBCH,2023,09,5
CBCH,2023,10,1
CBCH,2023,11,4
CBCH,2023,12,2
CBCH,2024,03,1
CBCH,2024,04,3
CBCH,2024,05,10
CBCH,2024,06,4
CBCH,2024,07,5
CBCH,2024,08,12
CBCH,2024,09,8
CBCH,2024,10,9
CBCH,2024,11,12
CBCH,2025,02,1
CBCH,2025,03,1
CBCH,2025,04,5
CBCH,2025,05,7
CBCH,2025,06,6
CBCH,2025,07,25
CBCH,2025,08,4
CBCH,2025,09,1
CBCH,2025,10,5
CBCH,2025,11,6
CBCH,2025,12,1
CCSP,2011,10,2
CEDW,1989,10,1
CEDW,1992,09,1
CEDW,2006,04,3
CEDW,2018,10,1
CHSP,1979,09,1
CHSP,1980,09,1
CHSP,1981,08,1
CHSP,1982,05,1
CHSP,1982,07,1
CHSP,1983,04,2
CHSP,1985,08,1
CHSP,1985,09,1
CHSP,1986,07,1
CHSP,1986,09,1
CHSP,1987,09,2
CHSP,1988,09,1
CHSP,1988,10,1
CHSP,1994,08,1
CHSP,2000,05,1
CHSP,2004,05,1
CHSP,2005,08,1
CHSP,2007,08,1
CHSP,2009,09,1
CHSP,2014,10,2
CHSP,2022,09,1
CHSP,2023,08,2
CHSP,2025,08,1
CLSW,1979,05,5
CLSW,1979,06,1
CLSW,1980,04,3
CLSW,1980,05,3
CLSW,1980,06,3
CLSW,1981,05,6
CLSW,1981,06,5
CLSW,1982,05,1
CLSW,1982,06,2
CLSW,1983,05,1
CLSW,1983,06,3
CLSW,1983,07,1
CLSW,1984,06,6
CLSW,1984,07,5
CLSW,1984,08,1
CLSW,1985,04,3
CLSW,1985,05,8
CLSW,1985,06,3
CLSW,1985,07,3
CLSW,1986,06,3
CLSW,1986,07,2
CLSW,1987,05,5
CLSW,1987,06,1
CLSW,1987,07,2
CLSW,1988,05,1
CLSW,1989,06,1
CLSW,1990,05,1
CLSW,1990,06,1
CLSW,1990,07,1
CLSW,1993,05,1
CLSW,1993,06,1
CLSW,1993,07,1
CLSW,1994,06,1
CLSW,1995,06,6
CLSW,1996,05,3
CLSW,1997,04,1
CLSW,1997,06,3
CLSW,1998,05,2
CLSW,1998,06,5
CLSW,1998,07,4
CLSW,2000,04,1
CLSW,2000,06,1
CLSW,2000,07,2
CLSW,2003,05,1
CLSW,2006,06,1
CLSW,2006,07,1
CLSW,2007,05,1
CLSW,2007,07,3
CLSW,2011,07,1
CLSW,2012,05,1
CMWA,1998,11,1
COHA,1979,08,1
COHA,1979,10,1
COHA,1985,12,1
COHA,1989,07,1
COHA,1990,09,1
COHA,1990,10,1
COHA,1991,10,1
COHA,1994,05,1
COHA,1995,11,1
COHA,1997,08,1
COHA,1997,11,1
COHA,2002,06,1
COHA,2002,10,4
COHA,2003,09,1
COHA,2003,10,1
COHA,2004,08,1
COHA,2004,10,1
COHA,2007,12,1
COHA,2010,02,1
COHA,2010,06,2
COHA,2010,07,1
COHA,2011,05,1
COHA,2011,06,1
COHA,2014,01,1
COHA,2014,09,1
COHA,2015,08,2
COHA,2015,10,2
COHA,2017,11,1
COHA,2019,09,1
COHA,2019,10,1
COHA,2019,11,1
COHA,2019,12,1
COHA,2020,10,1
COHA,2021,08,1
COHA,2021,10,1
COHA,2022,04,1
COHA,2022,09,2
COHA,2022,10,1
COHA,2023,02,1
COHA,2023,11,1
COHA,2024,11,1
COHU,1983,04,1
COHU,1985,04,1
COHU,1985,07,1
COHU,2024,07,1
CONW,1980,09,1
COYE,1980,09,1
COYE,1981,06,1
COYE,1986,10,1
COYE,1992,09,1
COYE,1993,09,1
COYE,1994,09,1
COYE,1996,09,3
COYE,1998,09,1
COYE,2001,06,1
COYE,2007,09,1
COYE,2011,09,1
COYE,2020,09,3
COYE,2021,05,1
COYE,2024,06,1
CSWA,1980,09,1
CSWA,1982,09,1
DOWO,1979,03,4
DOWO,1979,05,1
DOWO,1979,06,4
DOWO,1979,07,3
DOWO,1979,08,1
DOWO,1979,09,2
DOWO,1979,10,1
DOWO,1979,11,1
DOWO,1980,03,4
DOWO,1980,05,2
DOWO,1980,06,3
DOWO,1980,07,2
DOWO,1980,08,1
DOWO,1980,10,1
DOWO,1980,11,1
DOWO,1981,05,2
DOWO,1981,06,1
DOWO,1981,07,7
DOWO,1981,08,2
DOWO,1981,09,1
DOWO,1981,10,1
DOWO,1982,01,1
DOWO,1982,04,10
DOWO,1982,05,4
DOWO,1982,06,4
DOWO,1982,07,7
DOWO,1982,09,1
DOWO,1982,12,2
DOWO,1983,04,1
DOWO,1983,05,1
DOWO,1983,06,6
DOWO,1983,07,3
DOWO,1983,09,2
DOWO,1983,10,2
DOWO,1984,01,1
DOWO,1984,05,4
DOWO,1984,06,6
DOWO,1984,07,7
DOWO,1984,08,2
DOWO,1984,09,1
DOWO,1984,10,1
DOWO,1984,12,1
DOWO,1985,02,1
DOWO,1985,04,1
DOWO,1985,05,7
DOWO,1985,06,11
DOWO,1985,07,9
DOWO,1985,08,1
DOWO,1985,09,2
DOWO,1985,10,3
DOWO,1985,11,1
DOWO,1986,03,3
DOWO,1986,04,3
DOWO,1986,05,3
DOWO,1986,06,5
DOWO,1986,07,2
DOWO,1986,08,2
DOWO,1986,09,1
DOWO,1986,10,3
DOWO,1987,04,3
DOWO,1987,05,1
DOWO,1987,06,2
DOWO,1987,07,4
DOWO,1987,08,1
DOWO,1987,09,2
DOWO,1987,10,1
DOWO,1988,01,1
DOWO,1988,02,2
DOWO,1988,03,2
DOWO,1988,04,8
DOWO,1988,05,4
DOWO,1988,06,7
DOWO,1988,07,6
DOWO,1988,08,3
DOWO,1988,09,2
DOWO,1988,10,1
DOWO,1988,11,3
DOWO,1988,12,2
DOWO,1989,03,1
DOWO,1989,04,1
DOWO,1989,05,4
DOWO,1989,06,3
DOWO,1989,07,12
DOWO,1989,11,2
DOWO,1990,04,2
DOWO,1990,05,4
DOWO,1990,07,3
DOWO,1990,08,2
DOWO,1990,09,1
DOWO,1990,10,2
DOWO,1991,03,1
DOWO,1991,04,3
DOWO,1991,05,3
DOWO,1991,07,2
DOWO,1991,08,1
DOWO,1992,04,1
DOWO,1992,05,2
DOWO,1992,06,2
DOWO,1992,07,7
DOWO,1992,08,2
DOWO,1992,09,1
DOWO,1992,10,1
DOWO,1992,11,1
DOWO,1993,04,1
DOWO,1993,06,5
DOWO,1993,07,5
DOWO,1993,09,3
DOWO,1993,10,1
DOWO,1993,12,2
DOWO,1994,01,1
DOWO,1994,05,4
DOWO,1994,06,2
DOWO,1994,07,2
DOWO,1994,08,1
DOWO,1995,04,2
DOWO,1995,05,3
DOWO,1995,07,2
DOWO,1996,06,1
DOWO,1996,07,1
DOWO,1996,08,3
DOWO,1996,09,1
DOWO,1996,10,1
DOWO,1997,04,3
DOWO,1997,05,1
DOWO,1997,06,5
DOWO,1997,07,4
DOWO,1997,08,2
DOWO,1997,10,2
DOWO,1997,11,1
DOWO,1998,02,1
DOWO,1998,04,2
DOWO,1998,05,7
DOWO,1998,06,1
DOWO,1998,08,1
DOWO,1998,09,2
DOWO,1998,10,2
DOWO,1999,04,1
DOWO,1999,05,4
DOWO,1999,07,2
DOWO,1999,08,1
DOWO,2000,03,1
DOWO,2000,05,4
DOWO,2000,06,4
DOWO,2000,07,3
DOWO,2000,09,1
DOWO,2001,05,5
DOWO,2001,06,2
DOWO,2001,07,2
DOWO,2001,08,1
DOWO,2002,02,3
DOWO,2002,04,3
DOWO,2002,05,9
DOWO,2002,07,1
DOWO,2002,08,2
DOWO,2002,09,1
DOWO,2002,10,1
DOWO,2002,11,1
DOWO,2002,12,1
DOWO,2003,02,1
DOWO,2003,04,1
DOWO,2003,05,5
DOWO,2003,06,3
DOWO,2003,07,1
DOWO,2003,08,1
DOWO,2003,10,2
DOWO,2003,11,1
DOWO,2004,01,1
DOWO,2004,05,4
DOWO,2004,06,3
DOWO,2004,08,1
DOWO,2004,09,2
DOWO,2004,10,1
DOWO,2005,02,1
DOWO,2005,04,3
DOWO,2005,05,6
DOWO,2005,08,1
DOWO,2005,09,3
DOWO,2006,04,1
DOWO,2006,07,3
DOWO,2006,12,1
DOWO,2007,03,1
DOWO,2007,05,7
DOWO,2007,06,1
DOWO,2007,07,2
DOWO,2007,08,1
DOWO,2007,09,1
DOWO,2008,01,1
DOWO,2008,02,1
DOWO,2008,03,1
DOWO,2008,04,1
DOWO,2008,05,2
DOWO,2008,06,2
DOWO,2008,07,3
DOWO,2008,08,4
DOWO,2008,09,1
DOWO,2008,10,1
DOWO,2008,11,1
DOWO,2009,01,1
DOWO,2009,05,5
DOWO,2009,06,1
DOWO,2009,07,3
DOWO,2009,08,4
DOWO,2009,09,2
DOWO,2009,11,2
DOWO,2010,04,1
DOWO,2010,05,2
DOWO,2010,07,3
DOWO,2010,08,1
DOWO,2010,09,1
DOWO,2010,10,1
DOWO,2011,04,2
DOWO,2011,05,5
DOWO,2011,06,1
DOWO,2011,07,1
DOWO,2011,11,1
DOWO,2012,04,1
DOWO,2012,05,3
DOWO,2012,06,2
DOWO,2012,07,2
DOWO,2012,10,1
DOWO,2013,06,1
DOWO,2013,07,2
DOWO,2013,09,2
DOWO,2013,11,1
DOWO,2014,04,1
DOWO,2014,07,4
DOWO,2014,08,1
DOWO,2015,04,3
DOWO,2015,06,1
DOWO,2015,07,1
DOWO,2016,01,1
DOWO,2016,07,1
DOWO,2016,08,2
DOWO,2016,09,1
DOWO,2016,10,1
DOWO,2016,11,1
DOWO,2017,07,2
DOWO,2017,08,1
DOWO,2017,09,1
DOWO,2018,04,1
DOWO,2018,07,4
DOWO,2018,08,2
DOWO,2018,09,5
DOWO,2018,10,2
DOWO,2018,12,2
DOWO,2019,02,1
DOWO,2019,06,1
DOWO,2019,07,1
DOWO,2019,08,2
DOWO,2020,03,1
DOWO,2020,05,5
DOWO,2020,06,2
DOWO,2020,07,3
DOWO,2020,10,4
DOWO,2021,04,4
DOWO,2021,05,9
DOWO,2021,06,2
DOWO,2021,07,2
DOWO,2021,08,1
DOWO,2021,09,1
DOWO,2021,10,1
DOWO,2022,05,2
DOWO,2022,06,3
DOWO,2022,07,1
DOWO,2022,08,2
DOWO,2022,09,1
DOWO,2022,10,2
DOWO,2023,01,1
DOWO,2023,05,3
DOWO,2023,07,1
DOWO,2023,09,1
DOWO,2023,11,1
DOWO,2024,03,1
DOWO,2024,04,1
DOWO,2024,05,5
DOWO,2024,07,1
DOWO,2024,10,1
DOWO,2024,11,1
DOWO,2025,03,1
DOWO,2025,05,8
DOWO,2025,06,1
DOWO,2025,07,1
DOWO,2025,08,2
DOWO,2025,10,1
DUFL,1979,05,1
DUFL,1980,04,1
DUFL,1980,05,1
DUFL,1988,09,1
DUFL,2012,05,1
DUWA,1997,10,1
EUST,1979,06,2
EUST,1980,05,1
EUST,1980,06,1
EUST,1982,05,2
EUST,1983,04,1
EUST,1983,05,1
EUST,1984,05,6
EUST,1985,04,1
EUST,1985,06,1
EUST,1987,05,1
EUST,1990,06,2
EUST,1992,06,2
EUST,1995,06,1
EUST,1996,04,1
EUST,1996,05,1
EUST,1996,06,2
EUST,2000,04,1
EUST,2009,06,1
EUST,2010,07,1
EUST,2011,06,1
FLIN,1989,10,1
FLIN,2001,12,1
FLIN,2007,09,1
FLIN,2007,10,3
FLIN,2008,03,1
FLIN,2009,05,1
FLIN,2009,06,2
FLIN,2010,05,1
FOSP,1979,01,6
FOSP,1979,02,3
FOSP,1979,03,2
FOSP,1979,04,1
FOSP,1979,09,12
FOSP,1979,10,17
FOSP,1979,11,5
FOSP,1979,12,5
FOSP,1980,01,4
FOSP,1980,02,4
FOSP,1980,03,8
FOSP,1980,04,2
FOSP,1980,09,26
FOSP,1980,10,76
FOSP,1980,11,70
FOSP,1980,12,22
FOSP,1981,01,21
FOSP,1981,02,7
FOSP,1981,03,2
FOSP,1981,04,3
FOSP,1981,09,7
FOSP,1981,10,50
FOSP,1981,11,10
FOSP,1981,12,3
FOSP,1982,01,9
FOSP,1982,02,4
FOSP,1982,03,3
FOSP,1982,04,2
FOSP,1982,09,7
FOSP,1982,10,27
FOSP,1982,11,5
FOSP,1982,12,5
FOSP,1983,01,1
FOSP,1983,02,1
FOSP,1983,03,2
FOSP,1983,04,3
FOSP,1983,09,30
FOSP,1983,10,52
FOSP,1983,11,31
FOSP,1983,12,9
FOSP,1984,01,12
FOSP,1984,02,9
FOSP,1984,03,2
FOSP,1984,04,7
FOSP,1984,05,1
FOSP,1984,09,26
FOSP,1984,10,35
FOSP,1984,11,15
FOSP,1984,12,8
FOSP,1985,01,7
FOSP,1985,02,14
FOSP,1985,03,8
FOSP,1985,04,10
FOSP,1985,09,4
FOSP,1985,10,17
FOSP,1985,11,21
FOSP,1985,12,6
FOSP,1986,01,5
FOSP,1986,02,4
FOSP,1986,03,2
FOSP,1986,04,2
FOSP,1986,09,11
FOSP,1986,10,40
FOSP,1986,11,11
FOSP,1986,12,8
FOSP,1987,01,2
FOSP,1987,03,4
FOSP,1987,04,2
FOSP,1987,09,14
FOSP,1987,10,42
FOSP,1987,11,10
FOSP,1987,12,9
FOSP,1988,01,12
FOSP,1988,02,7
FOSP,1988,03,3
FOSP,1988,04,7
FOSP,1988,09,17
FOSP,1988,10,6
FOSP,1988,11,6
FOSP,1988,12,2
FOSP,1989,01,1
FOSP,1989,02,3
FOSP,1989,03,2
FOSP,1989,04,1
FOSP,1989,09,19
FOSP,1989,10,39
FOSP,1989,11,30
FOSP,1989,12,31
FOSP,1990,01,16
FOSP,1990,02,5
FOSP,1990,03,1
FOSP,1990,04,1
FOSP,1990,09,16
FOSP,1990,10,27
FOSP,1990,11,17
FOSP,1990,12,18
FOSP,1991,01,6
FOSP,1991,03,3
FOSP,1991,04,1
FOSP,1991,09,2
FOSP,1991,10,20
FOSP,1991,11,5
FOSP,1991,12,1
FOSP,1992,01,2
FOSP,1992,02,2
FOSP,1992,09,16
FOSP,1992,10,17
FOSP,1992,11,5
FOSP,1992,12,2
FOSP,1993,04,1
FOSP,1993,09,30
FOSP,1993,10,33
FOSP,1993,11,8
FOSP,1993,12,2
FOSP,1994,02,4
FOSP,1994,03,3
FOSP,1994,04,4
FOSP,1994,09,12
FOSP,1994,10,25
FOSP,1994,11,15
FOSP,1994,12,7
FOSP,1995,01,1
FOSP,1995,03,1
FOSP,1995,04,5
FOSP,1995,09,6
FOSP,1995,10,25
FOSP,1995,11,12
FOSP,1995,12,6
FOSP,1996,01,4
FOSP,1996,02,1
FOSP,1996,03,4
FOSP,1996,04,1
FOSP,1996,09,24
FOSP,1996,10,42
FOSP,1996,11,16
FOSP,1996,12,7
FOSP,1997,01,5
FOSP,1997,02,1
FOSP,1997,03,3
FOSP,1997,04,5
FOSP,1997,09,20
FOSP,1997,10,74
FOSP,1997,11,39
FOSP,1997,12,6
FOSP,1998,01,7
FOSP,1998,02,2
FOSP,1998,03,1
FOSP,1998,04,1
FOSP,1998,09,8
FOSP,1998,10,22
FOSP,1998,11,2
FOSP,1998,12,2
FOSP,1999,01,4
FOSP,1999,02,2
FOSP,1999,03,1
FOSP,1999,04,1
FOSP,1999,09,5
FOSP,1999,10,35
FOSP,1999,11,15
FOSP,1999,12,4
FOSP,2000,01,12
FOSP,2000,02,3
FOSP,2000,03,5
FOSP,2000,04,4
FOSP,2000,09,9
FOSP,2000,10,15
FOSP,2000,11,15
FOSP,2000,12,1
FOSP,2001,01,2
FOSP,2001,04,2
FOSP,2001,09,3
FOSP,2001,10,11
FOSP,2001,11,7
FOSP,2001,12,3
FOSP,2002,01,2
FOSP,2002,02,3
FOSP,2002,04,1
FOSP,2002,09,11
FOSP,2002,10,115
FOSP,2002,11,21
FOSP,2002,12,7
FOSP,2003,01,6
FOSP,2003,02,5
FOSP,2003,03,4
FOSP,2003,09,9
FOSP,2003,10,12
FOSP,2003,11,9
FOSP,2003,12,6
FOSP,2004,01,5
FOSP,2004,02,1
FOSP,2004,03,2
FOSP,2004,04,1
FOSP,2004,09,21
FOSP,2004,10,28
FOSP,2004,11,12
FOSP,2004,12,10
FOSP,2005,01,4
FOSP,2005,02,2
FOSP,2005,03,5
FOSP,2005,04,2
FOSP,2005,09,22
FOSP,2005,10,21
FOSP,2005,11,11
FOSP,2006,01,1
FOSP,2006,02,1
FOSP,2006,03,1
FOSP,2006,04,1
FOSP,2006,09,20
FOSP,2006,10,32
FOSP,2006,11,32
FOSP,2006,12,22
FOSP,2007,01,17
FOSP,2007,02,5
FOSP,2007,03,4
FOSP,2007,04,3
FOSP,2007,09,4
FOSP,2007,10,51
FOSP,2007,11,34
FOSP,2007,12,21
FOSP,2008,01,8
FOSP,2008,02,18
FOSP,2008,03,13
FOSP,2008,04,10
FOSP,2008,09,11
FOSP,2008,10,27
FOSP,2008,11,10
FOSP,2008,12,18
FOSP,2009,01,9
FOSP,2009,02,7
FOSP,2009,03,2
FOSP,2009,04,4
FOSP,2009,09,9
FOSP,2009,10,12
FOSP,2009,11,7
FOSP,2009,12,4
FOSP,2010,01,3
FOSP,2010,02,4
FOSP,2010,04,2
FOSP,2010,09,18
FOSP,2010,10,37
FOSP,2010,11,4
FOSP,2010,12,2
FOSP,2011,01,5
FOSP,2011,02,5
FOSP,2011,03,4
FOSP,2011,04,2
FOSP,2011,05,2
FOSP,2011,09,11
FOSP,2011,10,24
FOSP,2011,11,22
FOSP,2011,12,12
FOSP,2012,01,8
FOSP,2012,02,2
FOSP,2012,03,3
FOSP,2012,04,1
FOSP,2012,09,12
FOSP,2012,10,33
FOSP,2012,11,15
FOSP,2012,12,8
FOSP,2013,01,10
FOSP,2013,02,4
FOSP,2013,03,3
FOSP,2013,04,5
FOSP,2013,05,1
FOSP,2013,09,36
FOSP,2013,10,211
FOSP,2013,11,144
FOSP,2013,12,140
FOSP,2014,01,78
FOSP,2014,02,12
FOSP,2014,03,8
FOSP,2014,04,3
FOSP,2014,09,18
FOSP,2014,10,23
FOSP,2014,11,8
FOSP,2014,12,14
FOSP,2015,01,14
FOSP,2015,02,7
FOSP,2015,03,5
FOSP,2015,04,5
FOSP,2015,05,2
FOSP,2015,09,22
FOSP,2015,10,16
FOSP,2015,11,9
FOSP,2015,12,5
FOSP,2016,01,6
FOSP,2016,02,4
FOSP,2016,03,2
FOSP,2016,04,2
FOSP,2016,09,27
FOSP,2016,10,13
FOSP,2016,11,7
FOSP,2016,12,4
FOSP,2017,02,2
FOSP,2017,03,1
FOSP,2017,09,22
FOSP,2017,10,39
FOSP,2017,11,26
FOSP,2017,12,6
FOSP,2018,01,3
FOSP,2018,02,4
FOSP,2018,03,7
FOSP,2018,04,3
FOSP,2018,09,5
FOSP,2018,10,18
FOSP,2018,11,8
FOSP,2018,12,13
FOSP,2019,01,7
FOSP,2019,02,4
FOSP,2019,03,3
FOSP,2019,04,1
FOSP,2019,09,21
FOSP,2019,10,45
FOSP,2019,11,21
FOSP,2020,01,1
FOSP,2020,02,4
FOSP,2020,04,1
FOSP,2020,09,5
FOSP,2020,10,28
FOSP,2020,11,16
FOSP,2020,12,8
FOSP,2021,01,3
FOSP,2021,02,3
FOSP,2021,03,3
FOSP,2021,04,2
FOSP,2021,05,1
FOSP,2021,09,7
FOSP,2021,10,28
FOSP,2021,11,10
FOSP,2021,12,6
FOSP,2022,01,10
FOSP,2022,02,11
FOSP,2022,03,7
FOSP,2022,04,3
FOSP,2022,09,12
FOSP,2022,10,24
FOSP,2022,11,12
FOSP,2022,12,6
FOSP,2023,01,7
FOSP,2023,02,1
FOSP,2023,03,3
FOSP,2023,04,2
FOSP,2023,09,2
FOSP,2023,10,9
FOSP,2023,11,2
FOSP,2023,12,1
FOSP,2024,02,5
FOSP,2024,03,4
FOSP,2024,04,1
FOSP,2024,09,5
FOSP,2024,10,12
FOSP,2024,11,5
FOSP,2024,12,1
FOSP,2025,01,4
FOSP,2025,03,3
FOSP,2025,04,2
FOSP,2025,09,4
FOSP,2025,10,12
FOSP,2025,11,6
FOSP,2025,12,6
GCKI,1979,01,16
GCKI,1979,02,70
GCKI,1979,03,12
GCKI,1979,06,1
GCKI,1979,07,5
GCKI,1979,08,9
GCKI,1979,09,4
GCKI,1979,10,6
GCKI,1979,11,8
GCKI,1979,12,2
GCKI,1980,01,22
GCKI,1980,02,7
GCKI,1980,03,3
GCKI,1980,04,2
GCKI,1980,05,3
GCKI,1980,06,14
GCKI,1980,07,11
GCKI,1980,08,8
GCKI,1980,09,9
GCKI,1980,10,104
GCKI,1980,11,16
GCKI,1980,12,19
GCKI,1981,01,30
GCKI,1981,02,4
GCKI,1981,03,5
GCKI,1981,04,2
GCKI,1981,06,3
GCKI,1981,07,6
GCKI,1981,08,26
GCKI,1981,09,22
GCKI,1981,10,369
GCKI,1981,11,312
GCKI,1981,12,70
GCKI,1982,01,15
GCKI,1982,02,6
GCKI,1982,03,1
GCKI,1982,04,1
GCKI,1982,07,1
GCKI,1982,09,1
GCKI,1982,10,6
GCKI,1982,11,6
GCKI,1982,12,5
GCKI,1983,01,1
GCKI,1983,07,2
GCKI,1983,08,2
GCKI,1983,09,23
GCKI,1983,10,135
GCKI,1983,11,119
GCKI,1983,12,73
GCKI,1984,01,43
GCKI,1984,02,12
GCKI,1984,05,1
GCKI,1984,06,1
GCKI,1984,08,2
GCKI,1984,09,3
GCKI,1984,10,152
GCKI,1984,11,113
GCKI,1984,12,56
GCKI,1985,01,14
GCKI,1985,02,10
GCKI,1985,03,1
GCKI,1985,04,2
GCKI,1985,05,2
GCKI,1985,06,3
GCKI,1985,10,60
GCKI,1985,11,47
GCKI,1985,12,23
GCKI,1986,01,46
GCKI,1986,02,25
GCKI,1986,03,5
GCKI,1986,06,1
GCKI,1986,09,1
GCKI,1986,10,31
GCKI,1986,11,11
GCKI,1986,12,6
GCKI,1987,01,10
GCKI,1987,02,3
GCKI,1987,03,17
GCKI,1987,06,2
GCKI,1987,07,4
GCKI,1987,08,7
GCKI,1987,09,3
GCKI,1987,10,15
GCKI,1987,11,8
GCKI,1987,12,7
GCKI,1988,01,28
GCKI,1988,02,8
GCKI,1988,05,6
GCKI,1988,06,14
GCKI,1988,07,29
GCKI,1988,08,12
GCKI,1988,09,10
GCKI,1988,10,64
GCKI,1988,11,35
GCKI,1988,12,36
GCKI,1989,01,60
GCKI,1989,02,31
GCKI,1989,03,3
GCKI,1989,06,1
GCKI,1989,07,4
GCKI,1989,08,8
GCKI,1989,09,17
GCKI,1989,10,39
GCKI,1989,11,14
GCKI,1989,12,1
GCKI,1990,01,22
GCKI,1990,02,28
GCKI,1990,03,5
GCKI,1990,05,2
GCKI,1990,06,16
GCKI,1990,07,24
GCKI,1990,08,27
GCKI,1990,09,14
GCKI,1990,10,127
GCKI,1990,11,85
GCKI,1990,12,57
GCKI,1991,01,42
GCKI,1991,02,19
GCKI,1991,03,6
GCKI,1991,07,21
GCKI,1991,08,59
GCKI,1991,09,14
GCKI,1991,10,16
GCKI,1991,11,7
GCKI,1991,12,4
GCKI,1992,01,2
GCKI,1992,02,5
GCKI,1992,06,3
GCKI,1992,07,5
GCKI,1992,08,11
GCKI,1992,09,20
GCKI,1992,10,15
GCKI,1992,11,3
GCKI,1992,12,16
GCKI,1993,01,29
GCKI,1993,02,18
GCKI,1993,03,3
GCKI,1993,06,17
GCKI,1993,07,31
GCKI,1993,08,15
GCKI,1993,09,26
GCKI,1993,10,80
GCKI,1993,11,54
GCKI,1993,12,49
GCKI,1994,01,26
GCKI,1994,02,12
GCKI,1994,03,5
GCKI,1994,06,9
GCKI,1994,07,7
GCKI,1994,08,19
GCKI,1994,09,17
GCKI,1994,10,125
GCKI,1994,11,86
GCKI,1994,12,59
GCKI,1995,01,21
GCKI,1995,02,13
GCKI,1995,03,6
GCKI,1995,04,1
GCKI,1995,05,1
GCKI,1995,06,1
GCKI,1995,07,2
GCKI,1995,08,2
GCKI,1995,09,2
GCKI,1995,10,82
GCKI,1995,11,35
GCKI,1995,12,27
GCKI,1996,01,41
GCKI,1996,02,18
GCKI,1996,03,2
GCKI,1996,04,1
GCKI,1996,05,1
GCKI,1996,09,1
GCKI,1996,10,80
GCKI,1996,11,79
GCKI,1996,12,37
GCKI,1997,01,61
GCKI,1997,02,6
GCKI,1997,03,1
GCKI,1997,06,2
GCKI,1997,07,4
GCKI,1997,08,2
GCKI,1997,10,5
GCKI,1997,11,4
GCKI,1997,12,9
GCKI,1998,01,5
GCKI,1998,02,10
GCKI,1998,03,1
GCKI,1998,06,3
GCKI,1998,07,2
GCKI,1998,08,3
GCKI,1998,09,1
GCKI,1998,10,64
GCKI,1998,11,38
GCKI,1998,12,51
GCKI,1999,01,28
GCKI,1999,02,14
GCKI,1999,03,6
GCKI,1999,05,7
GCKI,1999,06,2
GCKI,1999,08,3
GCKI,1999,10,11
GCKI,1999,11,3
GCKI,1999,12,3
GCKI,2000,01,7
GCKI,2000,02,4
GCKI,2000,03,6
GCKI,2000,05,1
GCKI,2000,06,5
GCKI,2000,07,15
GCKI,2000,08,12
GCKI,2000,09,2
GCKI,2000,10,36
GCKI,2000,11,49
GCKI,2000,12,18
GCKI,2001,01,21
GCKI,2001,02,25
GCKI,2001,03,2
GCKI,2001,04,1
GCKI,2001,05,3
GCKI,2001,07,11
GCKI,2001,08,5
GCKI,2001,09,4
GCKI,2001,10,42
GCKI,2001,11,45
GCKI,2001,12,80
GCKI,2002,01,36
GCKI,2002,02,24
GCKI,2002,03,1
GCKI,2002,05,1
GCKI,2002,06,3
GCKI,2002,07,17
